upc,brand_descr,actual_manuf,1/1/2011,1/8/2011,1/15/2011,1/22/2011,1/29/2011,2/5/2011,2/12/2011,2/19/2011,2/26/2011,3/5/2011,3/12/2011,3/19/2011,3/26/2011,4/2/2011,4/9/2011,4/16/2011,4/23/2011,4/30/2011,5/7/2011,5/14/2011,5/21/2011,5/28/2011,6/4/2011,6/11/2011,6/18/2011,6/25/2011,7/2/2011,7/9/2011,7/16/2011,7/23/2011,7/30/2011,8/6/2011,8/13/2011,8/20/2011,8/27/2011,9/3/2011,9/10/2011,9/17/2011,9/24/2011,10/1/2011,10/8/2011,10/15/2011,10/22/2011,10/29/2011,11/5/2011,11/12/2011,11/19/2011,11/26/2011,12/3/2011,12/10/2011,12/17/2011,12/24/2011,12/31/2011,1/7/2012,1/14/2012,1/21/2012,1/28/2012,2/4/2012,2/11/2012,2/18/2012,2/25/2012,3/3/2012,3/10/2012,3/17/2012,3/24/2012,3/31/2012,4/7/2012,4/14/2012,4/21/2012,4/28/2012,5/5/2012,5/12/2012,5/19/2012,5/26/2012,6/2/2012,6/9/2012,6/16/2012,6/23/2012,6/30/2012,7/7/2012,7/14/2012,7/21/2012,7/28/2012,8/4/2012,8/11/2012,8/18/2012,8/25/2012,9/1/2012,9/8/2012,9/15/2012,9/22/2012,9/29/2012,10/6/2012,10/13/2012,10/20/2012,10/27/2012,11/3/2012,11/10/2012,11/17/2012,11/24/2012,12/1/2012,12/8/2012,12/15/2012,12/22/2012,12/29/2012,1/5/2013,1/12/2013,1/19/2013,1/26/2013,2/2/2013,2/9/2013,2/16/2013,2/23/2013,3/2/2013,3/9/2013,3/16/2013,3/23/2013,3/30/2013,4/6/2013,4/13/2013,4/20/2013,4/27/2013,5/4/2013,5/11/2013,5/18/2013,5/25/2013,6/1/2013,6/8/2013,6/15/2013,6/22/2013,6/29/2013,7/6/2013,7/13/2013,7/20/2013,7/27/2013,8/3/2013,8/10/2013,8/17/2013,8/24/2013,8/31/2013,9/7/2013,9/14/2013,9/21/2013,9/28/2013,10/5/2013,10/12/2013,10/19/2013,10/26/2013,11/2/2013,11/9/2013,11/16/2013,11/23/2013,11/30/2013,12/7/2013,12/14/2013,12/21/2013,12/28/2013
88491200226,POST GREAT GRAINS PROTEIN BLND,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,1,0,0,1,1,2,5,1,36,9,7,2,1,4,4,3,3,1,3,4,1,2,2,2,1,3,4,4,1,0,2,2,0,3,3,3,1,5,1,4,1,2,1,0,3,1,1
88491200237,POST GREAT GRAINS CRBY ALM CRN,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,5,11,5,6,4,5,4,3,5,3,2,7,3,5,4,6,3,5,2,1,3,7,4,4,1,3,3,3,2,6,2,1,2,1,5,8,4,4,2,4,3,3,11,8,3,2,4,3,4,4,2,4,3,32,16,6,5,7,1,5,1,1,2,4,5,4,1,9,3,0,3,3,0,1,4,2,5,3,4,2,2,1,2,3,4,4,3,4,4,4,7,2
88491200262,POST GREAT GRAINS PROTEIN BLND,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,24,8,5,1,3,1,2,4,0,2,2,1,2,4,2,1,3,2,3,3,3,3,4,5,2,1,2,1,2,3,2,1,1,0,2,1,2,1,2
88491200321,POST HONEY BUNCHES OF OATS GRK,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,0,19,10,21,12,16,18,24,14,18,18,21,6,16,7,5,1,0,0,0,0,1,11,16,0,0,0,1,1,9,26,12,0,2,50,97,45,28,0,0
88491200349,POST HONEY BUNCHES OF OATS GRK,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,3,8,6,0,1,2,1,2,1,1,0,1,1,2,1,2,1,1,1,0,1,3,3,0,0
88491200358,POST ALPHA-BITS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,5,5,1,2,13,7,1,0,0,0,3,4,2,2
88491201278,POST HONEY BUNCHES OF OATS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,30,31,28,35,40,31,18,19,21,20,25,18,30,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491201279,POST HONEY BUNCHES OF OATS,other,28,21,29,20,14,25,24,32,46,26,39,37,24,18,19,73,16,20,16,24,13,23,24,19,28,35,26,19,16,24,17,23,20,17,24,18,18,18,13,17,22,16,26,31,22,19,24,17,26,18,23,21,13,21,18,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,26,10,11,17,21,18,26,35,27,24,22,11,17,28,17,21,11,18,20,29,27,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491201424,POST HONEY BUNCHES OF OATS,other,0,0,15,30,27,14,24,34,107,51,65,25,21,28,10,137,24,27,12,22,19,25,27,33,37,62,36,31,37,57,32,23,32,26,36,36,36,30,24,30,27,32,19,33,19,32,37,19,36,44,28,25,36,21,22,29,22,21,18,10,31,20,16,15,17,15,17,16,10,21,20,15,17,9,17,20,23,19,19,19,25,20,19,25,31,115,68,49,28,19,16,23,16,30,15,28,26,37,32,32,41,27,19,16,21,15,10,80,79,54,24,18,27,25,30,24,19,29,15,15,26,9,24,36,19,15,34,23,24,36,35,21,41,41,153,107,34,27,30,90,75,19,22,27,51,19,12,17,37,25,44,48,64,32,39,18,35
88491201425,POST HONEY BUNCHES OF OATS,other,25,30,32,17,9,21,22,26,86,32,65,48,17,15,26,145,19,17,29,15,19,17,21,22,43,36,30,28,19,29,32,20,19,20,25,26,31,38,17,14,26,17,23,19,13,26,24,14,26,14,17,12,20,12,25,18,23,13,14,18,18,17,17,23,24,25,13,14,12,12,17,18,18,21,16,22,46,21,13,17,28,30,30,34,25,96,41,27,25,13,16,24,19,22,14,12,25,55,27,25,37,21,14,13,29,19,15,85,33,45,25,23,25,27,33,22,49,26,33,21,35,33,36,21,31,28,40,27,25,32,36,27,35,56,152,72,39,28,32,92,101,31,26,35,28,36,20,30,25,25,58,53,53,42,30,21,35
88491201426,POST HONEY BUNCHES OF OATS,other,52,73,68,77,146,90,71,54,76,71,78,64,72,74,75,77,50,57,69,69,66,82,132,79,88,49,58,62,81,93,79,71,74,83,67,65,71,83,69,68,87,76,84,78,78,68,68,74,92,59,84,78,105,87,83,90,91,81,82,93,84,96,63,53,90,68,73,75,87,48,91,78,70,71,73,93,63,70,94,71,76,82,98,94,75,72,74,79,81,77,76,92,89,66,83,41,74,75,82,67,103,99,91,100,117,125,100,80,58,82,87,71,90,75,91,75,125,119,240,160,147,147,156,108,88,107,101,98,101,91,104,124,100,17,131,38,83,84,119,81,97,79,89,108,83,81,87,94,80,110,120,89,84,140,93,92,93
88491201427,POST HONEY BUNCHES OF OATS,other,36,48,49,67,93,78,37,46,65,61,60,60,42,65,54,70,59,40,54,48,54,53,103,111,104,55,51,57,65,60,49,42,45,43,63,59,52,51,62,53,59,55,68,54,53,55,74,54,60,74,66,44,74,68,64,67,63,76,62,44,72,67,53,41,59,54,80,49,67,86,62,64,60,72,59,49,65,64,45,65,75,65,53,52,71,78,65,51,55,66,68,62,65,88,59,77,63,62,75,72,62,59,93,75,61,89,58,52,108,83,74,64,73,81,59,71,63,80,207,134,116,132,136,75,96,88,33,84,77,80,88,83,76,65,137,89,66,89,100,85,77,63,80,82,83,67,76,78,80,97,85,88,63,82,68,75,72
88491201786,POST HONEY BUNCHES OF OATS,other,14,18,21,22,15,9,18,22,33,16,20,18,21,17,20,40,18,12,15,17,22,19,21,19,10,11,2,9,4,8,7,7,6,3,11,3,2,5,3,3,2,9,4,4,2,5,4,2,4,0,6,2,4,3,2,6,8,10,13,12,13,9,11,11,7,12,18,13,16,20,16,17,24,29,21,19,20,21,16,21,21,18,22,24,23,36,14,20,25,26,20,31,18,20,19,14,16,28,19,20,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491202509,POST ALPHA-BITS,other,4,6,2,3,2,7,2,6,2,2,3,5,11,4,3,1,3,2,3,76,4,0,3,5,2,1,1,5,2,2,5,5,5,4,2,2,7,3,2,3,4,6,3,5,7,1,3,6,2,4,1,2,4,2,5,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,6,1,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,14,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
88491202639,POST HONEY BNHS OF OT JT BNHS!,other,2,6,9,7,8,11,4,5,4,2,12,13,4,2,3,21,1,3,5,5,1,4,16,4,8,4,1,3,1,5,1,1,4,4,2,5,8,2,2,3,7,4,4,3,1,6,6,5,1,0,0,1,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491202641,POST HONEY BNHS OF OT JT BNHS!,other,2,0,2,1,3,2,1,0,0,1,7,12,0,0,1,15,2,0,0,2,1,1,3,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491203217,POST HONEY BUNCHES OF OATS,other,0,0,6,0,2,5,2,4,23,4,23,9,0,4,1,46,2,3,5,9,8,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491210210,POST SELECTS BLUEBERRY MORNING,other,3,0,4,5,7,2,1,5,2,5,4,3,1,1,4,4,3,0,6,1,2,8,6,7,2,6,7,0,5,1,3,3,7,5,5,2,4,4,1,2,0,1,2,3,3,4,11,2,3,3,3,4,4,1,2,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491210305,POST SELECTS CRANBERRY ALM CRN,other,3,1,4,6,17,8,3,6,5,13,11,0,8,9,4,3,7,1,7,3,5,18,13,9,9,4,6,2,8,13,8,1,4,7,3,4,4,5,1,8,2,3,2,2,7,8,12,6,1,4,4,4,5,5,9,10,2,4,4,4,1,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491210305,POST SELECTS GREAT GRAINS,other,3,1,4,6,17,8,3,6,5,13,11,0,8,9,4,3,7,1,7,3,5,18,13,9,9,4,6,2,8,13,8,1,4,7,3,4,4,5,1,8,2,3,2,2,7,8,12,6,1,4,4,4,5,5,9,10,2,4,4,4,1,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491210521,POST GRAPE-NUTS,other,6,8,9,11,24,12,7,8,10,4,3,11,10,2,6,9,3,9,6,7,6,17,23,20,6,7,7,5,8,8,8,6,8,8,6,7,5,8,8,7,8,8,4,1,7,9,4,8,5,3,4,4,5,4,3,8,4,8,9,11,11,6,8,7,8,9,9,5,9,5,11,10,14,13,9,9,11,13,11,16,7,9,7,8,9,9,6,10,8,10,7,7,10,6,7,7,6,7,9,7,7,8,10,4,4,5,5,11,17,9,21,6,12,7,12,6,11,6,57,16,24,1,4,9,7,8,4,4,5,6,10,5,6,3,6,7,7,9,9,4,6,7,8,6,4,11,5,5,7,3,5,7,6,7,4,7,5
88491210910,POST GRAPE-NUTS FLAKES,other,1,2,1,8,13,4,2,1,2,6,0,2,4,1,1,1,2,1,5,3,3,7,5,9,3,1,2,4,1,2,5,1,3,1,2,0,4,4,0,2,2,2,2,3,4,0,1,1,5,4,2,1,1,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491211171,POST HONEY-COMB,other,13,7,13,7,10,14,17,28,97,12,34,28,94,20,13,12,14,9,13,306,9,11,13,13,14,9,8,13,14,13,8,13,12,10,8,5,15,10,8,11,10,30,31,13,4,11,9,13,14,17,13,10,5,13,21,9,15,13,4,8,8,7,13,13,5,6,12,7,10,8,5,11,10,5,11,10,8,5,8,7,12,6,7,5,14,12,10,13,8,14,10,7,9,4,10,8,13,28,27,38,21,8,10,11,9,5,7,5,7,1,10,7,11,4,7,4,5,10,19,50,33,28,10,14,3,10,108,164,131,10,4,5,10,9,6,95,7,9,2,8,3,84,57,4,4,11,5,26,7,5,5,6,8,9,9,6,5
88491211221,POST HONEY BUNCHES OF OATS,other,12,7,11,3,4,9,8,17,57,14,44,17,4,3,9,85,3,1,4,6,2,2,2,2,9,4,9,7,9,2,6,8,6,4,4,8,10,5,8,2,4,4,12,5,6,5,5,3,2,6,2,3,5,3,14,7,13,7,8,15,6,9,9,3,3,4,8,6,6,3,6,5,13,7,5,4,6,5,0,4,9,9,3,6,12,41,16,2,1,6,7,5,2,6,4,1,5,20,20,15,18,7,5,10,2,5,4,29,7,9,8,6,7,9,7,7,7,6,10,3,5,3,3,1,5,6,8,10,6,5,6,1,5,10,10,18,7,4,6,18,20,6,1,4,4,7,3,3,2,9,16,7,13,2,6,5,2
88491211275,POST HONEY BUNCHES OF OATS,other,0,3,2,1,4,7,3,0,0,0,13,13,1,0,0,31,3,0,3,4,3,1,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491211313,POST BRAN FLAKES,other,1,0,2,1,0,1,0,2,0,0,1,1,0,0,0,0,2,0,1,1,1,1,0,0,1,0,1,1,0,0,4,0,0,3,1,1,1,3,3,4,2,1,1,1,2,2,1,1,1,0,2,1,3,1,3,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491211460,POST RAISIN BRAN,other,4,6,10,2,2,2,6,11,47,11,14,26,62,17,2,2,4,2,3,170,0,2,1,3,2,2,3,2,0,3,0,4,1,4,4,0,2,1,2,1,4,14,20,16,3,2,1,1,3,2,2,1,3,2,4,7,4,2,2,10,7,4,8,9,6,2,4,5,7,3,6,7,0,0,1,7,3,7,5,9,6,5,6,7,6,10,8,9,1,8,5,3,5,4,6,9,11,21,7,6,6,7,1,3,6,0,10,9,4,1,7,3,7,6,4,4,3,7,8,6,2,4,5,2,11,4,68,95,40,17,7,6,7,5,8,66,10,10,6,5,7,60,30,6,7,8,4,11,9,7,6,6,8,15,12,5,3
88491211470,POST RAISIN BRAN,other,3,2,9,10,27,11,5,2,3,1,2,6,5,1,4,5,5,2,1,4,4,7,21,23,16,4,3,3,4,6,7,3,3,3,3,7,3,3,8,3,5,3,3,0,6,3,3,3,1,3,10,3,7,6,5,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491211650,POST GREAT GRAINS BNN NT CRN,other,7,8,14,13,25,10,13,13,14,17,16,12,12,9,13,14,20,10,8,11,11,22,26,22,19,9,5,12,12,12,5,6,16,7,15,5,13,10,12,11,14,7,15,12,6,19,8,15,16,15,9,8,7,13,11,15,3,1,0,12,2,4,8,5,3,4,9,5,11,9,11,7,6,9,4,2,9,5,2,5,6,7,7,1,4,4,6,2,9,3,10,4,7,10,6,11,6,7,4,9,8,10,6,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491211650,POST SELECTS BANANA NUT CRN,other,7,8,14,13,25,10,13,13,14,17,16,12,12,9,13,14,20,10,8,11,11,22,26,22,19,9,5,12,12,12,5,6,16,7,15,5,13,10,12,11,14,7,15,12,6,19,8,15,16,15,9,8,7,13,11,15,3,1,0,12,2,4,8,5,3,4,9,5,11,9,11,7,6,9,4,2,9,5,2,5,6,7,7,1,4,4,6,2,9,3,10,4,7,10,6,11,6,7,4,9,8,10,6,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88491211762,POST GOLDEN CRISP,other,3,4,4,3,3,6,10,9,30,2,13,5,30,12,4,1,3,4,3,188,5,4,2,1,3,2,4,1,5,2,1,4,2,0,1,2,2,4,2,3,3,11,14,5,3,3,4,4,6,7,1,1,3,1,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,2,30,37,7,1,4,5,19,5,2,4,8,7,10,3,3,5
88491212601,POST GREAT GRAINS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,1,6,4,3,0,1,6,0,6,3,5,2,4,2,2,2,3,3,5,4,2,5,4,1,2,4,3,3,1,4,3,0,3,3,1,4,1,0,2,3,2,6,1,2,0,3,5,3,1,2,2,3,4,2,3,7,1,1,12,0,6,0,2,4,1,4,4,4,5,3,6,3,4,4,0,4,3,2,2,2,3,5,1,4,4,3,4,4,4,3,9,3,5,0,5,4,3
88491212601,POST SELECTS GREAT GRAINS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,1,6,4,3,0,1,6,0,6,3,5,2,4,2,2,2,3,3,5,4,2,5,4,1,2,4,3,3,1,4,3,0,3,3,1,4,1,0,2,3,2,6,1,2,0,3,5,3,1,2,2,3,4,2,3,7,1,1,12,0,6,0,2,4,1,4,4,4,5,3,6,3,4,4,0,4,3,2,2,2,3,5,1,4,4,3,4,4,4,3,9,3,5,0,5,4,3
88491212611,POST GREAT GRAINS,other,9,3,4,9,16,6,3,2,4,7,3,2,3,7,9,11,6,3,7,8,6,17,20,8,4,10,2,7,5,1,4,6,9,7,4,7,4,8,7,6,7,3,6,4,1,11,11,4,8,2,4,4,6,2,3,3,2,5,6,3,8,6,2,4,7,6,6,6,2,3,5,4,3,1,4,6,5,7,1,3,4,4,12,6,1,4,4,7,2,2,3,0,4,5,5,3,4,3,2,6,5,5,6,6,3,2,7,1,8,8,2,4,2,5,8,0,8,4,41,13,14,5,7,8,11,4,6,2,4,3,7,3,7,8,3,6,12,4,6,5,4,3,5,3,6,7,6,4,2,7,6,7,13,4,7,14,7
88491212611,POST SELECTS GREAT GRAINS,other,9,3,4,9,16,6,3,2,4,7,3,2,3,7,9,11,6,3,7,8,6,17,20,8,4,10,2,7,5,1,4,6,9,7,4,7,4,8,7,6,7,3,6,4,1,11,11,4,8,2,4,4,6,2,3,3,2,5,6,3,8,6,2,4,7,6,6,6,2,3,5,4,3,1,4,6,5,7,1,3,4,4,12,6,1,4,4,7,2,2,3,0,4,5,5,3,4,3,2,6,5,5,6,6,3,2,7,1,8,8,2,4,2,5,8,0,8,4,41,13,14,5,7,8,11,4,6,2,4,3,7,3,7,8,3,6,12,4,6,5,4,3,5,3,6,7,6,4,2,7,6,7,13,4,7,14,7
88491212951,POST COCOA PEBBLES,other,16,13,14,12,8,15,12,23,97,13,26,41,73,14,9,14,4,7,2,249,2,4,3,9,9,8,4,10,14,6,7,10,13,6,6,4,4,12,10,12,13,19,71,26,8,9,10,5,4,6,11,5,7,4,11,8,6,4,7,4,4,2,11,6,1,6,3,6,3,6,4,5,8,4,3,9,7,3,6,6,7,3,10,4,13,2,6,3,6,6,4,4,2,4,4,7,4,28,25,18,17,5,7,2,2,8,3,3,0,1,3,5,2,2,5,4,3,0,1,1,3,2,2,1,0,1,74,134,160,2,1,2,1,2,3,56,2,5,0,1,3,86,32,1,1,5,5,20,9,3,2,1,0,11,5,0,1
88491212965,POST COCOA PEBBLES,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,4,5,6,2,4,7,4,3,84,39,26,14,14,9,2,3,8,9,18,6,3,4,8,7,3,6,5,5,6,5,4,15,3,2,3,10,4,6,3,4,3,8,6,6,6,5,5
88491212971,POST FRUITY PEBBLES,other,13,13,17,7,8,7,12,20,109,23,46,43,95,16,9,12,5,8,10,328,7,5,4,9,12,10,5,10,19,5,10,4,9,13,1,6,12,8,4,6,11,18,84,37,6,17,9,8,5,9,6,4,3,8,15,10,5,20,19,14,10,11,27,20,17,11,15,21,9,15,18,15,15,9,11,21,9,9,13,21,16,12,13,11,24,16,18,8,12,18,7,5,7,19,9,7,14,35,42,37,23,15,24,12,7,9,12,9,2,6,8,5,8,5,7,4,2,1,5,10,6,5,3,1,2,8,101,229,144,3,3,7,1,8,6,85,5,7,9,6,7,148,60,4,3,6,9,26,3,7,2,4,3,20,8,0,0
